code,name,close,open,high,low,volume,amount,marcap,shares
053270,구영테크,1857,1878,1925,1840,96191,180769956,50901122085,27410405
033230,인성정보,1004,1065,1103,1004,144807,150598653,50717441520,50515380
060560,HC홈센타,1992,2095,2095,1986,16002,32005707,50572897992,25388001
263600,덕우전자,3170,3370,3370,3035,39104,123064018,50499082700,15930310
393970,대진첨단소재,2825,0,0,0,0,0,50428566500,17850820
053450,세코닉스,3405,3605,3780,3405,42187,149766135,50369494215,14792803
063440,SM Life Design,1110,1125,1142,1088,81420,90695690,50304494040,45319364
065530,와이어블,1050,1095,1142,1050,242828,263261914,50230696950,47838759
471820,셀로맥스사이언스,4415,4340,4430,4210,2433,10429595,49902210785,11302879
038010,제일테크노스,5510,5840,5890,5490,30892,175054000,49590000000,9000000
0013V0,삼진식품,4990,5340,5400,4980,26995,139336585,49494093440,9918656
071670,에이테크솔루션,4930,5330,5540,4930,49558,255702292,49300000000,10000000
192250,케이사인,6950,7330,7540,6950,20164,142197600,49116518750,7067125
046210,HLB파나진,1077,1101,1132,1000,615717,647754200,49033612920,45527960
145170,노브랜드,2895,3100,3145,2895,61251,184262320,48949832475,16908405
476040,오가노이드사이언스,7430,7840,8310,7430,45311,357198550,48932196800,6585760
270520,앱튼,2485,2415,2540,2300,152227,369707305,48852401290,19658914
122310,제노레이,3355,3400,3400,3265,3043,10085535,48828146620,14553844
452400,이닉스,5380,5700,5770,5340,27186,150074030,48804282640,9071428
314140,알피바이오,5600,5360,5600,5170,20085,106856290,48531621600,8666361
170790,파이오링크,7570,7940,8000,7550,18116,139947945,48427825950,6397335
037950,엘컴텍,2865,3070,3105,2860,40703,121936865,48388426095,16889503
317830,에스피시스템스,4490,4945,5060,4440,47032,218396661,48374442820,10773818
435570,에르코스,6340,6400,6500,6070,6550,40886290,48291672220,7616983
317850,대모,5800,6170,6240,5800,61924,371180400,48281636000,8324420
187420,HLB제넥스,1469,1463,1552,1380,263991,385462196,47955427143,32644947
088280,쏘닉스,2770,2890,3010,2730,81032,233351889,47938977300,17306490
082660,코스나인,480,0,0,0,0,0,47827617120,99640869
054930,유신,15940,17070,17290,15870,23895,393960920,47820000000,3000000
053980,오상자이엘,2515,2595,2600,2480,34473,87210607,47741699245,18982783
056360,코위버,4870,5190,5450,4855,111124,568437680,47710416000,9796800
418250,시큐레터,6550,0,0,0,0,0,47629012750,7271605
072990,에이치시티,3285,3280,3400,3150,22115,71437205,47626606710,14498206
065130,탑엔지니어링,2970,3110,3200,2960,36414,110506377,47531880000,16004000
321260,프로이천,1680,1780,1893,1680,253706,453122950,47362701120,28192084
241790,티이엠씨씨엔에스,4735,4905,5070,4635,70066,338896805,47362471990,10002634
052460,아이크래프트,3240,3250,3395,3140,234791,763034515,47329712640,14607936
294140,레몬,2100,2350,2350,2070,31549,69364085,47071117800,22414818
225190,LK삼양,667,760,772,660,367274,254534233,47002449480,70468440
023440,제이스코홀딩스,521,0,0,0,0,0,46964378481,90142761
143540,영우디에스피,1046,1073,1073,996,175169,179676111,46651490170,44599895
092300,현우산업,2315,2500,2585,2315,106961,255776890,46646951365,20149871
081180,쎄크,5280,5700,6000,5270,75308,411993635,46598824800,8825535
163280,에어레인,3425,3580,3710,3385,43169,151190450,46590542150,13603078
019990,에너토크,4770,5130,5210,4765,49175,240436390,46536539760,9756088
376290,씨유테크,2635,2715,2725,2620,2885,7718235,46527512500,17657500
420570,제이투케이바이오,7950,8150,8480,7660,25183,201887300,46487489850,5847483
440290,HB인베스트먼트,1689,1726,1741,1677,74566,126650569,46458360270,27506430
015710,코콤,2645,2695,2835,2645,20795,57192079,46368172500,17530500
352910,오비고,3665,3880,3915,3650,7912,29597070,46317544330,12637802
052790,액토즈소프트,4230,4470,4485,4190,53713,229430231,46210833810,10924547
198080,캐프,2145,2220,2275,2090,105553,227775215,46192971825,21535185
391710,코닉오토메이션,1083,1128,1169,1021,69264,73864074,46157969010,42620470
460870,에스엠씨지,2285,2335,2415,2235,25432,59305540,45867499640,20073304
238120,얼라인드,3180,3315,3360,3110,11764,37680705,45724889280,14378896
109080,옵티시스,8110,8740,8820,8060,43676,361173010,45707960000,5636000
479960,위너스일렉,6390,6390,8410,6240,24233,167172490,45535140000,7126000
127710,아시아경제,1031,1047,1047,1000,25162,25694403,45414735510,44049210
461030,아이엠비디엑스,3155,3485,3560,3155,24050,80540480,45225401135,14334517
189690,포시에스,1648,1672,1714,1549,85229,136806292,45026604912,27321969
099220,SDN,715,847,847,700,577108,429674371,45005210250,62944350
189980,흥국에프엔비,1117,1152,1171,1110,45541,52162686,44833952759,40137827
094970,제이엠티,2675,2835,2895,2670,101276,277390987,44801542000,16748240
373160,데이원컴퍼니,3240,3245,3310,3240,4551,14837116,44736199560,13807469
413640,비아이매트릭스,6200,6210,6360,6070,11923,74571300,44683028000,7206940
178780,일월지엠엘,2395,2415,2430,2370,5815,13905365,44640872025,18639195
052220,iMBC,1931,1955,1983,1869,16733,32037436,44413000000,23000000
066670,디티씨,2370,2405,2565,2345,11340,27077780,44299845660,18691918
317690,퀀타매트릭스,2195,2320,2405,2195,101983,233970552,44196388655,20135029
056700,신화인터텍,1515,1526,1526,1476,45332,68076810,44139662865,29135091
288330,파라택시스코리아,416,0,0,0,0,0,44129674368,106080948
073110,엘엠에스,4950,5130,5200,4910,5418,26929255,44033987250,8895755
072470,우리산업홀딩스,2330,2330,2440,2305,17540,41329240,44007504530,18887341
950220,네오이뮨텍,1283,1349,1409,1251,227169,294582532,43893790720,34211840
159580,제로투세븐,2180,2185,2225,2075,25910,55223290,43671146480,20032636
262260,에이프로,2895,3040,3250,2895,98664,301000726,43649825700,15077660
048770,TPC로보틱스,2780,3060,3145,2775,186413,546661865,43640414980,15697991
270870,뉴트리,4715,4705,4760,4460,18858,88582390,43379056160,9200224
104200,NHN벅스,2920,2885,3055,2850,54155,159146645,43296446000,14827550
131400,이브이첨단소재,725,1050,1100,725,2655626,2102080369,43204114450,59591882
217500,러셀,1354,1452,1500,1340,150475,210630464,43073448000,31812000
042940,상지건설,6280,6790,6790,6210,118332,761243515,42884311360,6828712
290670,대보마그네틱,5440,5700,5700,5190,25197,134126010,42745670400,7857660
190650,코리아에셋투자증권,6690,6810,6910,6640,5249,35296185,42735720000,6388000
277070,린드먼아시아,3120,3065,3240,2980,592,1809067,42719040000,13692000
051390,YW,3755,3780,3840,3695,2249,8435915,42639406840,11355368
460470,아이빔테크놀로지,2805,2885,2995,2800,16553,47491938,42409832850,15119370
094940,푸른로보틱스,5070,5590,5730,5070,56387,297277530,42392227020,8361386
276730,한울앤제주,18540,19320,20100,18420,11200,211444250,42358504860,2284709
273060,와이즈버즈,837,835,850,813,42150,36402272,42234670134,50459582
263020,디케이앤디,3045,3030,3110,2985,62544,190217310,42131064570,13836146
199550,레이저옵텍,2835,2900,3285,2700,57795,168573465,42087817485,14845791
025880,케이씨피드,2510,2550,2560,2495,51209,129480224,41956803580,16715858
007530,와이엠,1880,1996,1996,1880,34455,66109562,41837954280,22254231
066130,하츠,3265,3290,3380,3230,19014,62910654,41792000000,12800000
037330,인지디스플레,952,993,993,930,25715,24797651,41778733248,43885224
227950,엔투텍,1210,1291,1298,1201,86357,108280772,41754932890,34508209
060850,영림원소프트랩,5130,5170,5190,5030,5799,29385630,41712030000,8131000
033340,좋은사람들,430,500,500,418,4720876,2062489500,41688739940,96950558
089790,제이티,4035,4200,4395,3980,76223,318586139,41623094955,10315513
068330,일신바이오,941,999,1009,920,102259,98967225,41607387740,44216140
037230,한국팩키지,1395,1417,1493,1385,169749,243746652,41571456165,29800327
215380,우정바이오,2470,2610,2700,2425,84754,218902724,41569052720,16829576
066900,디에이피,1827,1730,1835,1730,886,1590812,41554206981,22744503
140520,대창스틸,1965,1969,1978,1954,78247,153118579,41479662495,21109243
222420,쎄노텍,855,916,924,839,160475,138825606,41397837165,48418523
014190,원익큐브,1163,1191,1223,1145,62510,73152047,41164467573,35395071
361570,알비더블유,1430,1433,1439,1407,20739,29490817,41102906130,28743291
038070,서린바이오,4400,4550,4640,4370,11503,51462140,40922974400,9300676
129890,앱코,896,902,920,885,146459,131878951,40808859392,45545602
002290,삼일기업공사,3285,3355,3385,3285,14806,48977593,40734000000,12400000
226330,신테카바이오,1670,2250,2280,1615,2546262,4884997779,40511653250,24258475
424980,마이크로투나노,6840,7150,7460,6700,14173,100412190,40485207600,5918890
099410,동방선기,2890,3165,3245,2890,72308,219348005,40460000000,14000000
382150,온코크로스,3315,3680,3790,3315,23584,82194140,40429597455,12195957
224110,에이텍모빌리티,7920,7830,8000,7800,18410,145270780,40236657120,5080386
261520,이지스,3910,4150,4295,3910,33041,134614420,40186198000,10277800
305090,마이크로디지탈,2150,2140,2190,2045,77779,164247970,40034829650,18620851
050120,ES큐브,2945,2790,2950,2790,27562,80003625,39946233270,13564086
014950,삼익제약,3990,4415,4505,3990,158943,674096990,39930276120,10007588
219420,링크제니시스,3475,3545,3635,3405,24304,84905765,39856536825,11469507
299900,위지윅스튜디오,233,0,0,0,0,0,39854389972,171048884
263920,휴엠앤씨,4055,4115,4150,3880,19850,81035810,39775600430,9809026
064090,인크레더블버즈,798,0,0,0,0,0,39694710510,49742745
024950,삼천리자전거,3200,3325,3360,3140,30879,99844390,39680000000,12400000
263700,케어랩스,2040,2140,2195,2040,24466,50749040,39604968000,19414200
261200,덴티스,2505,2550,2590,2405,25197,62526825,39603298500,15809700
086060,진바이오텍,4595,4620,4685,4480,28588,131631970,39565647265,8610587
153460,네이블,6040,7020,7020,6000,36339,232693080,39441284560,6530014
315640,딥노이드,1340,1475,1485,1340,145210,201127869,39358790880,29372232
196450,코아시아씨엠,868,935,998,838,66895,59325642,39337760000,45320000
122690,서진오토모티브,1701,1809,1812,1690,28239,48588295,39257661366,23079166
177900,쓰리에이로직스,4075,4160,4455,3910,38724,158056930,39232470000,9627600
419080,엔젯,3600,3910,4000,3595,39535,146108235,39138541200,10871817
097870,효성오앤비,4600,4585,4850,4580,26863,125015780,39054000000,8490000
049830,승일,6360,6360,6360,6240,448,2823320,39000232320,6132112
221980,케이디켐,9660,9800,9800,9400,807,7665380,38976168000,4034800
050860,아세아텍,1731,1767,1767,1680,46812,79953060,38947500000,22500000
466410,사이냅소프트,7730,8460,8540,7730,24944,198933320,38936187790,5037023
032960,동일기연,2195,2135,2395,2040,22104,47976890,38616580125,17592975
026910,광진실업,5190,4560,5330,4550,281710,1405014369,38539974660,7425814
263810,상신전자,2420,2450,2490,2395,40979,99199455,38538076500,15924825
065440,이루온,1411,1600,1600,1381,253990,366551642,38485053220,27275020
290120,DH오토리드,2430,2455,2485,2340,10682,25793950,38455180110,15825177
307280,원바이오젠,5420,5770,5770,5300,26517,144063160,38452878340,7094627
043340,에쎈테크,809,880,892,805,222333,185127207,38427500000,47500000
189860,서전기전,3955,4210,4440,3955,146166,611128770,38358674900,9698780
256150,한독크린텍,4560,4605,4605,4440,2730,12298935,38281200000,8395000
196300,HLB펩,4080,4015,4400,3775,21645,86317330,38255871120,9376439
033170,시그네틱스,444,475,486,431,523269,236816882,38063373636,85728319
100660,서암기계공업,3020,3250,3300,3020,118240,370326435,38052000000,12600000
203450,유니온바이오메트릭스,2700,2725,2725,2650,4627,12401353,38013318900,14079007
044960,이글벳,3000,3115,3115,2950,40180,121633935,37925649000,12641883
360350,코셈,6960,7380,7380,6840,11279,78531190,37848271200,5437970
297570,아틀라스링크,1091,1110,1167,1085,103983,116389932,37771748838,34621218
123570,이엠넷,1694,1715,1715,1660,2887,4822177,37735676132,22276078
369370,블리츠웨이엔터테인먼트,754,796,796,737,52204,39872847,37603420894,49871911
051490,나라엠앤디,2645,2705,2800,2640,25901,69702520,37559000000,14200000
258610,케일럼,1029,1077,1098,1027,47987,49895728,37543129827,36485063
218150,미래생명자원,1833,1834,1888,1804,98822,182696783,37422165066,20415802
900250,크리스탈신소재,1041,1070,1145,996,219291,232814978,37283416041,35815001
237820,플레이디,2900,3000,3015,2900,3384,9978385,37198706000,12827140
045060,오공,2190,2285,2285,2175,10090,22165170,37102923060,16941974
207760,미스터블루,446,495,507,436,264466,121018166,37053583218,83079783
150900,파수AI,3160,3280,3290,3050,53121,166900614,36984393520,11703922
0010V0,제이피아이헬스케어,7240,7450,7450,7070,7605,54542770,36963096000,5105400
355690,에이텀,3930,3915,3990,3720,97858,378042210,36961571400,9404980
014570,고려제약,3360,3400,3425,3300,2500,8428720,36960000000,11000000
229000,젠큐릭스,1574,1677,1744,1563,173598,280447775,36875931710,23428165
450330,하스,4495,5000,5190,4495,14089,65778910,36799859285,8186843
234100,폴라리스세원,2520,2520,2635,2440,52733,134388670,36796122720,14601636
260660,알리코제약,2400,2355,2500,2300,65810,156308442,36784850400,15327021
114450,그린생명과학,1836,1821,1917,1803,144624,269047035,36720000000,20000000
263770,유에스티,1544,1580,1604,1538,2528,3953987,36593065568,23700172
250000,보라티알,5420,5460,5640,5360,2736,14963770,36588972860,6750733
105760,포스뱅크,3585,3595,3650,3520,32022,114959040,36534329895,10190887
219550,디와이디,944,1000,1045,909,84489,83484449,36507553664,38673256
171010,램테크놀러지,2550,2630,2760,2515,64762,168364890,36461817600,14298752
019770,서연탑메탈,3125,3265,3275,3125,8899,28272825,36406250000,11650000
352700,씨앤투스,1379,1369,1383,1346,53790,73352076,36235843721,26276899
065500,오리엔트정공,1090,1175,1175,1081,125038,140892952,36234774080,33242912
246690,TS인베스트먼트,1520,1546,1562,1469,152074,230428470,36142824480,23778174
024120,KB오토시스,3135,3175,3185,3085,24124,75420085,36052500000,11500000
006920,모헨즈,3300,3535,3730,3250,238541,820014929,36036000000,10920000
127980,화인써키트,3040,3240,3305,3040,12323,38518945,35995679360,11840684
284620,카이노스메드,1087,0,0,0,0,0,35965517911,33086953
419120,산돌,2520,2690,2695,2510,13018,33671050,35842184280,14223089
204020,그리티,1838,1850,1867,1802,8787,16170853,35750629216,19450832
068940,셀피글로벌,778,0,0,0,0,0,35720093048,45912716
376930,노을,696,685,715,676,151655,106079012,35698760808,51291323
348080,큐라티스,309,0,0,0,0,0,35673982329,115449781
452200,민테크,1459,1623,1762,1451,380848,605026537,35501555200,24332800
064520,테크엘,1587,1599,1621,1535,20790,32411070,35471135394,22351062
263050,유틸렉스,959,0,0,0,0,0,35324626904,36834856
317870,엔바이오니아,3995,4020,4160,3890,8295,33009645,35323370525,8841895
057030,YBM넷,2160,2345,2345,2120,5691,12569240,35235425520,16312697
221840,하이즈항공,1876,1961,1961,1820,5056,9371011,35082252436,18700561
081580,성우전자,2255,2345,2370,2255,36701,85179752,34970862465,15508143
186230,그린플러스,3195,3175,3245,2985,26046,81545443,34890000660,10920188
046310,백금T&A,2115,2185,2190,2115,35047,75532963,34725425715,16418641
043910,자연과환경,3060,3140,3195,2995,18364,56258385,34697783700,11339145
465480,인스피언,3420,3555,3710,3390,12713,43915380,34671180240,10137772
432430,와이랩,2100,2150,2190,2025,9304,19420346,34667472000,16508320
021650,한국큐빅,2120,2110,2120,2040,13644,28816850,34663193560,16350563
200780,비씨월드제약,3240,3205,3320,3135,10734,34253025,34556741640,10665661
016600,큐캐피탈,2475,2585,2660,2465,41514,104367965,34554962475,13961601
071850,캐스텍코리아,1423,1479,1479,1400,8388,11813511,34523314774,24260938
365590,하이딥,936,992,1032,919,101772,99349647,34458418800,36814550
020180,대신정보통신,896,906,930,870,218205,195739675,34432307840,38428915
148930,에이치와이티씨,3375,3305,3435,3290,67403,227702112,34341343875,10175213
052600,한네트,2965,3005,3070,2950,5429,16266042,34286370500,11563700
239890,피엔에이치테크,3450,3720,3800,3450,27617,98008945,34278354750,9935755
083550,케이엠,2520,2515,2595,2515,9899,25108530,34161535800,13556165
128540,에코캡,1279,1400,1400,1270,53655,69431310,34137098340,26690460
025440,DH오토웨어,3495,3580,3590,3295,26851,91553925,34098072780,9756244
299660,셀리드,1155,1246,1285,1141,469852,561899001,34075938435,29502977
364950,에이아이코리아,4105,4185,4190,4000,19806,80708545,34056906725,8296445
340360,다보링크,653,626,800,612,869547,598958086,33996990116,52062772
208860,다산디엠씨,1001,996,1019,991,39846,39953613,33983922973,33949973
090410,덕신이피씨,735,786,810,724,423922,323273762,33871809825,46084095
408900,스튜디오미르,1034,1144,1144,1033,27695,29523506,33866528586,32752929
278650,HLB바이오스텝,1933,1949,2065,1886,265884,518108809,33696821468,17432396
457600,벡트,2455,2865,3050,2315,719120,1886265341,33651912500,13707500
038060,루멘스,699,793,793,688,151522,109575305,33624045231,48103069
059100,아이컴포넌트,4755,4700,4785,4600,21569,100558525,33621939300,7070860
173940,에프엔씨엔터,2175,2160,2195,2070,24810,52521710,33479357400,15392808
064480,브리지텍,2800,2805,2835,2720,45071,125403245,33467000000,11952500
290090,트윔,4495,4305,4845,4305,2753,12455720,33445353160,7440568
046390,삼화네트웍스,1934,1955,1990,1886,58914,113570751,33398580582,17269173
159910,에코글로우,3190,3445,3445,3120,15038,48050750,33390039430,10467097
220180,핸디소프트,1392,1351,1399,1347,14937,20534401,33311732064,23930842
321820,아티스트컴퍼니,2125,2245,2325,2125,28363,62604925,33131674000,15591376
079000,와토스코리아,4585,4790,4875,4570,16764,79049680,33012000000,7200000
184230,SGA솔루션즈,1745,1835,2000,1740,77747,139960214,32959523355,18887979
101240,씨큐브,2900,2965,3025,2900,12758,37515255,32935450800,11357052
068050,팬엔터테인먼트,1189,1188,1198,1149,40944,48228174,32928256364,27694076
288980,모아데이타,903,967,1000,881,215726,198100117,32852385237,36381379
475460,미트박스,5800,5790,6020,5710,20574,120292260,32749845000,5646525
087600,픽셀플러스,3995,4100,4345,3820,2466,9818875,32625399210,8166558
089140,넥스턴앤롤코리아,2125,2145,2215,2095,92594,196350815,32546997250,15316234
103840,우양,1975,2025,2090,1975,57695,115476403,32323695300,16366428
080520,오디텍,2850,3010,3075,2850,6439,18934130,32268888450,11322417
049470,비트플래닛,1367,1391,1432,1362,21803,30465063,32185876933,23544899
066360,체리부로,670,718,718,667,22557,15614327,32127850050,47952015
318410,비비씨,5770,5880,5890,5760,2233,13024645,32053752110,5555243
160550,NEW,1148,1154,1221,1100,84003,97876354,32036209688,27906106
464280,티디에스팜,5780,5820,6110,5690,18122,106417160,31963400000,5530000
086040,바이오톡스텍,1998,2090,2100,1988,22489,46261302,31884577506,15958247
393210,토마토시스템,2040,2170,2240,2040,31721,66319235,31853669760,15614544
335810,프리시젼바이오,1451,1402,1492,1402,8991,13048475,31848733206,21949506
215790,이노인스트루먼트,790,918,1009,790,3461075,3097768313,31823687710,40283149
044480,빌리언스,950,1000,1024,935,49876,48260323,31588370200,33250916
458350,에스팀,3615,3805,4030,3610,49815,187911244,31389768000,8683200
033830,티비씨,1658,1682,1682,1626,7103,11722970,31348021540,18907130
444530,심플랫폼,4880,5070,5290,4635,15387,73305465,31322982720,6418644
311390,네오크레마,2475,2570,2650,2435,40379,101343135,31318127775,12653789
258830,세종메디칼,412,0,0,0,0,0,31223976612,75786351
031510,오스템,1104,1146,1172,1090,66539,74464650,30912000000,28000000
038870,에코심플렉스,2200,2415,2465,2200,179798,418378912,30832887800,14014949
075970,동국알앤에스,1670,1694,1750,1658,14128,24017599,30728000000,18400000
452160,제이엔비,3195,3270,3395,3115,21348,68040080,30727998765,9617527
206400,베노티앤알,819,941,959,819,222024,194474201,30720819402,37510158
340810,시선AI,2250,2400,2450,2165,60554,137456630,30701196000,13644976
133750,메가엠디,1311,1319,1330,1295,20089,26191064,30686677947,23407077
035460,기산텔레콤,2055,2255,2295,2055,160061,345279155,30661298700,14920340
075130,플랜티넷,1900,1919,1936,1860,17224,32421017,30632408000,16122320
148250,알엔투테크놀로지,2250,2270,2345,2150,42652,95438035,30624084000,13610704
123750,알톤,2215,2245,2330,2100,128909,289393971,30609658685,13819259
069410,엔텔스,2975,3110,3155,2930,46945,143879960,30478351400,10244824
089150,케이씨티,1775,1845,1920,1767,42474,77033695,30441250000,17150000
058110,멕아이씨에스,1890,1923,2035,1851,43092,82364138,30335501700,16050530
332290,누보,760,780,856,760,166800,134664293,30327347040,39904404
246250,에스엘에스바이오,1969,0,0,0,0,0,30220617614,15348206
007720,소노스퀘어,299,0,0,0,0,0,30139334550,100800450
452300,캡스톤파트너스,2125,2305,2365,2125,155915,346987915,30110198125,14169505
289220,자이언트스텝,1349,1357,1417,1318,40002,54977363,30099186129,22312221
105550,엣지파운드리,384,388,396,373,188700,72459877,30069907584,78307051
057680,티사이언티픽,1900,2005,2080,1838,18266,35308578,30006527100,15792909
106240,파인테크닉스,1254,1300,1344,1198,43652,54817729,29942184360,23877340
008470,부스타,3560,3600,3720,3390,30771,110762675,29921088000,8404800
237750,피앤씨테크,4600,4560,4760,4300,109748,504713662,29884360000,6496600
012620,원일특강,6760,6790,6790,6630,1153,7732400,29744000000,4400000
039290,인포뱅크,3420,3535,3585,3405,7882,27413890,29733404760,8693978
407400,꿈비,2030,2065,2320,2000,97183,205865589,29708104020,14634534
388610,지에프씨생명과학,5570,5240,5760,5040,28337,155222050,29662383310,5325383
072770,멤레이비티,714,819,819,707,192824,141029842,29639637972,41512098
114630,폴라리스우노,1716,1800,1820,1703,48020,84544217,29575685568,17235248
187270,신화콘텍,2905,2940,2990,2880,3399,9851975,29467869725,10143845
351320,넥사다이내믹스,991,1024,1024,922,26582,25573453,29431354222,29698642
038950,파인디지털,2880,3005,3005,2875,6106,17859045,29407003200,10210765
262840,아이퀘스트,2780,2830,2865,2670,48236,132089590,29376126560,10566952
417860,오브젠,6240,6780,6970,6220,21870,141281970,29371093440,4706906
318010,팜스빌,3690,3640,3690,3635,13512,49540935,29259257220,7929338
351330,이삭엔지니어링,3515,3770,3875,3515,29552,107565370,29134147800,8288520
239610,에이치엘사이언스,5350,5350,5410,5300,140,750250,28847815250,5392115
095910,에스에너지,770,831,885,762,511325,416358639,28718619930,37296909
271830,팸텍,973,1020,1100,967,295728,299614074,28693966546,29490202
288620,에스프리즘,4110,4660,4750,4110,29046,125204525,28684988760,6979316
119500,포메탈,2420,2565,2630,2420,41564,102337743,28670301440,11847232
026040,제이에스티나,1737,1853,1868,1731,11208,20055560,28667083230,16503790
021880,메이슨캐피탈,1350,1400,1455,1341,228955,321743109,28644894000,21218440
476080,M83,3545,3750,3800,3545,53857,195674690,28632965000,8077000
336060,웨이버스,590,0,0,0,0,0,28411568000,48155200
097780,에코볼트,1400,1400,1447,1345,22174,30629714,28410324600,20293089
065950,웰크론,1005,1021,1021,993,28106,28130624,28372458510,28231302
131090,시큐브,3700,3750,3810,3695,4850,18149319,28335417700,7658221
131220,대한과학,3800,3810,3830,3690,14654,54565815,28327062000,7454490
199480,뱅크웨어글로벌,2770,2800,2860,2680,16200,44105204,28244548760,10196588
080530,코디,2550,2555,2570,2390,12163,29897870,28232794200,11071684
043220,티에스넥스젠,1710,0,0,0,0,0,28191099330,16486023
069140,누리플랜,1858,1786,1920,1786,62957,117654534,28048003832,15095804
215090,솔디펜스,1210,1238,1280,1208,132936,163324701,28018349810,23155661
109820,진매트릭스,1373,1450,1450,1369,18713,26166443,28000467720,20393640
038620,위즈코프,1845,1821,1874,1821,16979,31344666,27944172585,15145893
096630,에스코넥,1757,1815,1865,1718,36027,63641016,27894699511,15876323
017000,신원종합개발,2385,2645,2645,2350,170237,418380840,27828244395,11668027
434480,모니터랩,2260,2405,2405,2160,15817,36626035,27821278000,12310300
197140,디지캡,2135,2150,2170,2090,15414,32764975,27783083790,13013154
310870,디와이씨,1261,1261,1305,1227,163634,206342179,27644401122,21922602
188260,세니젠,2080,2140,2200,2015,11480,24592957,27588023840,13263473
060540,에스에이티,1050,1102,1110,1046,22578,24264881,27439971300,26133306
169330,엠브레인,1498,1499,1510,1480,2900,4312563,27438743164,18316918
348030,모비릭스,2850,2845,2950,2750,55162,156554318,27370830000,9603800
088340,유라클,6260,6380,6940,6150,29402,192825695,27320943680,4364368
224060,더코디,5290,5230,5750,5230,73503,399918275,27300219380,5160722
900070,글로벌에스엠,1014,1040,1053,997,82240,83179726,27248191776,26871984
187220,디티앤씨,2350,2655,2655,2325,21872,52344410,27083592550,11524933
206560,덱스터,1065,1135,1179,1065,85790,94614355,27063498840,25411736
462310,뉴키즈온,3305,3640,3640,3100,15095,49699333,27051824905,8185121
068100,케이웨더,2265,2250,2320,1962,118847,254548302,27015869040,11927536
257370,피엔티엠에스,2160,2470,2470,2100,38777,85638605,27010499760,12504861
031310,아이즈비전,907,936,977,900,117602,109504379,26980212457,29746651
091970,LSK아이로봇,3580,3505,4290,3350,687805,2617753702,26974512400,7534780
035200,프럼파스트,2770,2995,2995,2770,43420,124284027,26953734300,9730590
022220,티케이지애강,520,599,604,520,21540,11633851,26933181080,51794579
016920,카스,1016,973,1020,949,218615,214627978,26917434608,26493538
019660,글로본,1930,1948,1979,1894,7817,14993381,26912562690,13944333
177830,파버나인,2375,2470,2475,2310,15429,36230955,26899233375,11325993
198940,한주라이트메탈,1381,1445,1540,1301,139964,196213243,26876316309,19461489
051380,피씨디렉트,1746,1764,1779,1727,95732,167670576,26783765712,15340072
195500,마니커에프앤지,1676,1600,1707,1599,38338,63786071,26779128000,15978000
254120,자비스,870,842,910,791,191370,159637754,26756214900,30754270
225220,제놀루션,1393,1395,1415,1350,48720,67770620,26731699253,19190021
340440,세림B&G,941,1015,1073,914,1040541,1044967282,26704040524,28378364
001810,무림SP,1203,1187,1211,1186,16824,20271300,26631412500,22137500
459550,알트,1052,1118,1199,1036,197624,214133410,26532240572,25220761
238490,힘스,2330,2350,2365,2285,8021,18623135,26357509880,11312236
406820,뷰티스킨,1861,2070,2240,1845,1166289,2380342534,26307388177,14136157
013720,청보,431,0,0,0,0,0,26216929633,60828143
018680,서울제약,2245,2295,2295,2160,4828,10668850,26175171155,11659319
267790,배럴,3395,3455,3475,3385,7592,26165705,26105204055,7689309
219750,한국비티비,1994,1997,2025,1952,6580,13053220,26092241738,13085377
376180,피코그램,1403,1442,1474,1397,26258,37872390,26041136314,18561038
355390,크라우드웍스,1640,1880,1880,1640,65513,112307509,26033924160,15874344
099390,브레인즈컴퍼니,3170,3400,3400,3095,28475,90848705,26020257110,8208283
900310,컬러레이,2030,2040,2040,1980,8428,16837085,26000920050,12808335
296640,이노에이엑스,5020,5130,5130,4870,3932,19534231,25994825040,5178252
109960,앱토크롬,1715,1754,1770,1702,4604,7880012,25951779595,15132233
475660,에스켐,3265,3480,3550,3250,10807,35866830,25890911275,7929835
397810,애드포러스,5010,5100,5100,4860,7215,35647145,25855457700,5160770
054780,키이스트,1315,1310,1332,1277,15804,20526962,25849997795,19657793
130500,GH신소재,1777,1794,1800,1764,12391,22008805,25846557404,14545052
290560,파라택시스이더리움,1155,1325,1325,1140,78559,92665397,25828953150,22362730
027040,서울전자통신,1855,2060,2060,1855,36281,71233685,25817461495,13917769
290270,휴네시온,2685,2740,2770,2620,9050,24424995,25796599320,9607672
038880,아이에이,3430,2640,3430,2525,236673,758655748,25774470890,7514423
053060,세동,1457,1553,1568,1405,203880,301112621,25726859483,17657419
318000,KBG,2935,3080,3145,2915,12732,37999905,25652554505,8740223
356890,싸이버원,2145,2305,2320,2145,22878,50528280,25640954625,11953825
462980,아이지넷,1403,1432,1477,1359,31982,44532624,25582915111,18234437
047080,한빛소프트,1030,1057,1065,987,118111,120010550,25567032860,24822362
050110,캠시스,872,883,1127,872,1355682,1346030832,25484045656,29224823
363250,진시스템,2995,3240,3345,2960,30214,93226300,25482604090,8508382
115160,휴맥스,5890,6310,6310,5740,5571,33314335,25398516380,4312142
016670,디모아,2490,2495,2590,2370,14285,36087145,25383642660,10194234
013810,스페코,1730,1815,1878,1721,52378,94021416,25353963100,14655470
032750,삼진,2800,2875,2900,2795,11239,31861060,25287141600,9031122
